t	N
23.778377433727975	143
23.93650284983951	144
23.986233711078146	145
24.28259830632873	144
24.54181845705714	145
24.685786398738248	146
24.752664565053525	145
25.238764822038732	144
25.289016376639353	145
25.579767539287687	146
25.78660841005899	145
25.838016306258766	144
26.13920659072922	143
26.364386317520545	142
26.37345653752128	143
26.78464211257657	142
26.82689405112446	143
27.387438717520258	144
27.720089768898042	145
28.0116583570531	144
28.238002595909993	145
28.23954859409574	146
28.76358841579664	147
28.927857884269727	146
29.129118526620136	145
29.137935653937195	146
29.195813286766608	145
29.476342250812714	146
29.567356570409157	147
29.774214287173773	146
29.821920746612545	145
30.04302827228147	144
30.373244080841882	145
30.483992478616624	146
30.6737334009167	145
30.67972920215736	146
31.140103587098157	147
31.926173842396064	148
32.00836851779885	149
32.231144481924986	150
32.716744735237356	151
32.96150273649091	150
32.981021738330945	149
32.9974382418817	150
33.038877204466765	151
33.46472975473486	152
33.632223206955004	151
34.39388240837054	152
35.14258336558122	153
35.16491034027267	154
35.36529140594902	155
35.484791195238344	156
35.66204498424706	157
35.96884490294856	156
36.1418894603008	157
36.29120259038832	156
36.85162976767793	155
37.34598036528323	156
37.66670021987696	157
37.68903188104425	156
38.17259299933027	155
38.30993979382562	156
38.578871053090566	155
39.3915203461843	154
39.43980964124622	155
40.27392748018519	156
40.6360697169394	157
40.76785407019717	156
40.80037107687828	157
40.99372074281649	156
41.017367586477384	157
41.22846255097913	158
41.38628288466787	159
41.58563989812969	158
41.94850254531661	157
42.04122560240811	156
42.25755650592447	155
42.3329063987228	156
42.42430514907838	155
42.47698706919335	156
43.04974197408219	157
43.33722756040433	156
43.39960263024914	157
43.48806702158166	156
43.782725516907135	157
43.796405795594936	158
43.796661981602725	159
43.95826484913625	158
44.050588136438805	157
44.355746021444254	156
44.69510353963381	157
45.27314395281638	158
45.39899039089947	159
45.753440211006456	158
45.758441029965	159
45.83253581219994	160
45.85944136388166	159
46.02087239824339	160
46.099227662903765	159
46.29785231289714	160
46.43977828962117	161
47.36852094199415	160
47.88751900065242	159
48.31338889776088	160
48.738790962332025	159
48.75179044050926	158
48.80855565851757	157
48.89898843100525	156
48.928672517325715	157
49.14366997011576	158
49.214271192904455	159
49.245838732250945	158
49.2546264765242	159
49.475235779776085	158
49.496816075347645	157
49.67686479320707	158
49.733499257916094	157
50.288395120006136	158
50.67258407001965	159
50.699732188852735	160
51.19836215812844	161
51.206591142262205	160
51.31216590783184	161
51.45276171574435	160
51.63702022120273	161
52.05378188851476	162
52.193576043368175	163
52.44963951056502	164
52.720021681668484	165
52.812952374886656	166
52.92855429273542	167
53.043149367237	166
53.291153753012665	165
53.54644301744498	164
53.908255418653624	163
54.24626809478435	162
54.260483502534	161
54.261515239677905	160
54.31178184521197	159
55.47030862720873	158
55.48531008407448	157
55.63431840539727	158
55.77765747005508	159
56.02874281840186	160
56.0559813955374	159
56.136182668557126	158
56.23761308975552	159
56.45581055655477	160
56.60392278481408	161
56.73908965354259	162
57.0489341547231	161
57.222279823881614	162
57.297333621607606	161
57.55079062456595	160
57.70873888362269	161
57.71838086260504	160
57.917145820677675	159
58.24435488088087	160
58.348393736117416	161
58.39553624454433	160
58.467019649153954	161
58.57618594373329	162
58.61750272148773	161
58.74417336413174	162
58.999466588558356	163
59.032288451292054	164
59.15005781216723	165
59.363050561991614	164
59.438035507760794	165
59.464746652409836	166
59.90365310160789	165
60.08972635265225	164
60.102761307162105	163
60.15102627587638	164
60.249727893445346	163
60.32290271842964	164
60.39397959632215	165
60.61229772220189	166
60.7766729498138	167
60.77710791683382	166
60.79706004419429	165
60.817024497080716	166
61.4515906773409	167
61.717785901938996	168
61.84526442088605	169
62.01101857308073	170
62.11740675539262	169
62.34980898205504	168
62.49081013003909	167
62.60157270827011	168
62.818735798319615	167
63.39725292732045	168
63.40143913045028	169
63.48141950633954	170
63.62061092195193	171
63.66921173412887	172
63.95047627455461	171
64.15286585093152	170
64.6473548168388	169
64.97675929509681	168
65.09588992733791	169
65.13176317029033	170
65.20229216488652	171
65.25394929708018	170
65.43538716615886	169
65.60278805493616	170
65.74637621283756	171
65.94135895377227	170
66.02780870986557	171
66.08546823645597	172
66.35975046945596	173
66.4857167076981	174
67.30459235336765	173
67.32952993803165	174
67.37247437295756	175
67.45303192101925	176
67.71322223418572	175
67.91556508188512	174
67.92051854644001	173
68.69741497704624	174
69.02524753157341	175
69.10402348213357	176
69.1956034592097	175
69.313152133315	174
69.46267727967273	175
69.58025082662667	174
69.63637697641146	173
69.7103849853967	174
70.03913118991365	173
70.14583194708638	172
70.31258118177686	173
70.52595162128713	172
71.2524343362113	171
71.28349230176877	170
71.38748984696946	169
71.53815498689296	170
71.94889833048875	171
73.18151642915524	170
73.26922546998358	171
73.51031334377244	170
73.66125290803085	171
74.16542255826052	172
74.63513079898945	171
74.64377287554441	172
74.76124336804601	171
74.93852469769567	170
75.6615808154749	169
75.78545159997911	170
75.89244008740414	171
75.97616602859881	172
76.06854821336168	173
76.69482535502159	174
76.72646461814045	173
76.76997179990742	174
76.79926552074552	175
76.94758546953898	174
77.23439643518253	175
77.88399208528891	174
78.06406159604614	175
78.10901995025075	174
78.21168740160607	175
78.38806159629813	176
78.5428987701505	175
78.5523377411704	174
78.59393080106723	175
78.76519274124057	176
78.8687625442261	175
78.93710069101279	174
79.03809309864873	175
79.34204668419467	174
79.35756728018737	175
79.37283701430336	176
79.56848067146319	177
79.72458979879545	178
79.87149628333344	177
80.00570988717259	178
80.02850625982951	177
80.21338670683346	176
80.29849979703995	177
80.33113227227703	176
80.48336804394083	177
80.64998879434094	176
80.84767760882488	175
80.8999449584942	176
81.63706600481348	177
81.78637275863798	176
81.82897080157723	175
81.91302469944492	176
82.04518099270338	177
82.48336289454609	178
82.70108590745946	177
82.71179761770198	176
82.74720454209312	175
82.74876281600832	174
83.09751503925719	173
83.60585003384817	172
84.21796298736798	171
84.54784297372846	170
84.65140694995354	171
85.24078587446165	170
85.32340298204252	169
85.80674951948407	170
86.06522449404927	171
86.11892945847063	172
86.15335634405047	173
86.2638956636023	174
86.32671012113872	175
86.63715479068712	174
86.67218422636054	173
86.94230354326575	174
87.06461335863065	175
87.11696344133092	176
87.23880190205112	175
87.35867180100408	176
87.40596126062199	177
87.7187066265091	178
87.73996374203008	179
88.3163773295993	178
88.48250528327095	179
88.60061236426482	178
88.91456321985697	177
89.00526835467522	176
89.14566338514948	177
89.15468228437817	176
89.2461585715986	177
89.32687432650022	176
89.38910285391191	177
89.42449699759361	176
89.70754848656091	175
89.851143349624	176
89.94940048474025	177
90.24420658964716	178
90.27579453769982	179
90.90240215119971	178
91.64048187619544	179
92.78421161651477	178
92.85443865418354	177
92.87578256168779	176
92.93016551047474	175
92.94289352722473	176
92.95074311804497	177
93.40331887844707	176
93.71531806462299	175
93.80609245766414	174
94.01051546488291	173
94.01118212763312	174
94.12357022331308	173
94.24922854415341	172
94.26323328644276	173
94.50088075768075	174
94.57878872166293	173
94.87087220280078	172
95.16179034241978	171
95.34672966586393	170
95.34879132378036	171
95.34891807619547	172
95.4670491405758	173
95.49015686521444	172
95.66290693368214	173
95.68482270288743	174
95.71309844793257	173
95.74426585432663	172
95.7722359367652	173
95.86443027378171	174
95.97720346313959	173
96.15338230592303	174
96.1911809499906	173
96.30779448449718	174
96.51020990799756	175
96.74075087288732	174
96.77768591134505	175
96.78640202939928	176
97.22878577643954	177
97.25040200800613	178
97.71859368145414	177
97.9460967235967	178
97.97799778968688	179
98.20283526537939	178
98.54356593273873	177
98.66027943610447	178
98.92700249305751	177
98.95119586863477	176
99.19050902282999	177
99.32210812222652	178
99.6668959368792	179
99.87015284614306	178
99.96524651028189	177
100.24580629669428	178
100.48335605164547	179
100.59700651951327	178
101.12186332617712	177
101.2878880791932	178
101.60071420255495	179
101.92237012762727	178
102.49790029109597	179
102.53848681768135	178
102.82060044526038	179
102.83965449899331	180
102.88913259548875	179
102.9007979290922	180
102.9305074784768	181
103.15293152554955	180
103.30898552789964	181
103.57263113978543	182
103.76126825065232	181
103.84511761900899	180
103.9334310849323	179
103.94921485582758	180
103.96526868777786	179
104.04951956120686	180
104.15697194403798	181
104.57255296710844	180
104.64664018178043	179
105.00147776658481	178
105.01543084412985	179
105.33148276137041	180
106.12713013000545	179
106.4096053775661	180
106.77749749177485	181
106.81673137301681	182
106.82744642712315	181
107.01745727319212	182
107.30412003272673	183
107.45207464923573	184
107.66240055434442	185
108.10205732677932	184
108.31712033636798	185
108.52043865664321	184
108.9449534469759	183
109.23402545808099	182
109.30836097781544	181
109.49009815381434	180
109.54569840310246	179
109.65885979810923	178
109.78851215680427	179
110.03203075254054	180
110.09432150744642	179
110.13612325622918	178
110.90627350952545	179
111.02858075102169	180
111.07821309130316	179
111.1271948942701	178
111.17269777895635	177
111.52433555406083	178
111.60598363269467	179
111.62339999556595	180
111.7476388909004	179
112.04536977357309	180
112.37152360612004	181
112.64738311813386	182
112.65467349177823	181
112.65811712093986	182
113.02827191122948	181
113.03842139132293	180
113.29983312334258	181
113.5316440706419	182
113.80560104196266	183
113.9478930147825	184
114.29866846199326	185
114.35859414877169	184
115.18339939551907	183
115.36246207689933	184
115.37687749524895	185
116.05385196294917	186
116.22062326035694	185
116.23833058090074	186
116.48712820338979	187
116.66480813887135	186
116.94483275548356	185
117.03059512063933	184
117.10538074380729	185
117.26639509658646	186
117.78031039137103	187
117.98685789821626	188
118.01737824554112	187
118.07739768371762	186
118.18881940868154	187
118.40347578089825	186
118.53677658105798	185
118.7124446570313	184
119.14815805829775	185
119.25078581821965	186
119.41358368740947	185
119.41663398107815	184
120.29940310719212	185
120.4456270256377	186
120.45082487426333	187
120.50647067353567	186
120.51876240101947	185
121.91736876239894	186
122.11369734560678	185
122.35330533499446	184
122.45696113952991	185
122.81718348623484	186
123.07372794113047	185
123.11281776707735	186
123.12379958079781	185
123.58498713085174	186
123.60990135773764	185
123.71338946355407	186
123.74143733180921	185
124.3140504167019	186
124.66999857169104	185
124.67231278042429	186
124.80270290450532	187
124.80903979566685	188
125.07680832622952	187
125.39007925747165	188
125.5138115432369	187
125.59251905936412	186
125.85576852010651	187
126.01928074075175	188
126.04586028457993	189
126.08728708146589	190
126.18989552837438	189
126.33433635189645	190
126.37507397794501	189
126.43233374908175	190
126.47832813378906	189
127.09723422246046	190
127.32846907116026	189
127.38343072180163	188
127.46911566519147	187
127.6119336023482	186
128.1083450054215	185
128.17410592959922	186
128.26960805730724	187
128.38208710975175	188
128.63271710359066	189
128.76127873650415	188
128.82335052101024	189
129.03263854327386	190
129.30228345101554	191
129.5179267638073	192
129.77417888071298	191
129.8004459246016	190
129.8082166334279	189
129.80860906862972	190
129.96076930384888	191
130.0537060483387	192
130.51355220823484	191
130.67042757201938	190
130.8536584430707	189
131.02452943701334	190
131.16443626199776	189
131.16517072785723	188
131.30599659845785	189
131.69225988667458	188
131.80459572211902	187
131.9559703670925	188
132.21037369314257	187
132.60009373834828	188
132.66384537690615	187
133.10862640672934	186
133.34634045055728	187
133.439991953281	186
133.95228873455346	187
133.998511354425	186
134.22288678082688	185
134.3600622572148	184
134.47631329642996	185
134.71706114573578	186
134.7881226208917	185
135.23315600993254	186
135.23487113258543	185
135.28898547664397	186
135.34154626770322	187
135.48786372072055	186
135.51592521328513	185
135.53875670100513	186
135.55210066697558	185
135.97372616459927	184
136.59938640259864	185
136.75973630736502	186
136.89515470211163	187
137.2491639836541	186
137.34757695150392	185
137.43925291703766	186
137.56847291793585	185
138.17000663476153	184
138.24732559097833	183
138.38079555864445	182
138.60191923498172	183
138.83623956629782	184
138.8529655368942	183
138.9854889601257	182
139.29915879000777	183
139.469223114778	182
139.59599435535097	181
139.64376247960422	182
139.70798143641434	181
139.75088700077166	182
140.2446699636306	181
140.40743211751294	182
140.46652578859562	181
141.04778560035072	180
141.46042423813915	179
141.59246789892148	180
141.65609453497206	181
142.00617292744084	180
142.04113806709267	181
142.3328805869066	180
142.39104578389004	181
142.44274588911833	182
142.62916868242863	181
142.7667784189124	180
142.99392043824588	179
143.29732128030386	178
143.30688355996227	179
143.37874526065866	180
143.4178326745958	181
143.615962248732	180
144.06745864522097	181
144.30217930659248	182
144.86748158690804	181
145.52072179934828	182
145.66167165336984	181
145.86419216469875	182
145.97755144890274	181
146.22311606390608	182
146.2940929381067	181
146.4329817710209	182
146.75085506371656	183
146.81450583606411	184
146.94555061501498	183
147.140251866701	184
147.15121166402116	185
147.22662341787424	186
147.23787116961688	187
147.33907531271413	188
147.36536754800875	187
147.38758383849384	186
147.53756993504308	187
147.61989548200833	188
147.65789143981368	187
148.03128854424375	188
148.34344138258155	187
148.38222503234903	188
148.58898265203604	189
149.06054689078047	188
149.46579605493665	187
149.6742042752273	186
149.84664391774788	187
150.20553677690785	188
150.25314512333523	187
150.3121520461448	188
150.5039362960963	189
150.6501747603763	190
151.31507671617516	191
151.63216532806197	192
151.66022597611777	193
151.97463185876487	192
151.9934351345457	193
152.20900982823227	194
152.33514806488736	195
152.35738340377	194
152.394104663325	195
152.41763439798927	196
152.508224791268	197
152.56504333263175	198
152.9424768203486	199
153.23440439409467	200
153.38198637982018	201
153.56405882711348	202
153.84089005042028	203
153.8416079531462	204
153.84735357716508	203
154.18029214655914	204
154.36584069699285	203
154.47064626188396	202
155.51501643099388	203
155.5638339785627	202
155.58430144212886	203
155.6713979132446	202
155.74742138028682	203
155.83860971669006	202
156.01580130210553	203
156.0846392501866	204
156.15202112449052	203
156.19609024770878	202
156.2156330721632	201
156.31246046809105	202
156.39710718643633	203
156.4928592699816	204
156.5211329724454	205
156.83475414780384	206
156.98387742625408	205
157.0703908791974	206
157.41610929615433	205
157.54961553052212	206
157.70364548097203	205
157.91824274898502	206
157.9210586240947	205
158.0183592572463	206
158.10921295420994	207
158.20497549432483	208
158.34798621211434	207
158.40615359297095	208
158.46491016685732	209
158.50733518089328	210
158.55822611662595	211
158.60112729297848	212
158.64074698786789	211
158.64677975858754	212
158.81040448028335	213
158.9379461663502	212
159.20953495907403	211
159.27087431423857	212
159.3819023729031	211
159.55619236471344	210
159.5985144256202	209
159.72616382382017	208
160.00904966467965	209
160.04834748061015	210
160.14366677009747	211
160.1748287807334	210
160.3923934778712	211
160.48842022242803	212
160.50912339510586	211
160.51063145259613	210
160.58835806094444	211
160.76836203727171	212
161.00376017439726	211
161.0157740958255	212
161.08014615063425	211
161.1170153631217	212
161.6516730713411	213
161.72682328894822	212
161.7515668875017	213
161.7705423173612	214
161.78200264768282	213
161.82151047221583	214
161.82389379712325	213
161.86962923917292	214
162.1404640760671	213
162.14637645132896	214
162.20468561406733	213
162.47029490720035	212
162.5729857134602	211
162.7466382810693	212
163.35898955884326	213
163.8559248707883	214
164.0166249326494	213
164.11964530195976	214
164.20430165635383	213
164.33526424649833	214
164.80231462543847	215
164.9368177382167	216
165.0190967196796	217
165.31023978257113	218
165.39679485689004	217
165.46512194236863	218
166.04189681608426	217
166.21569222001816	216
166.49972956708092	217
166.5537695213289	216
166.7747967877361	215
167.0349079189678	214
167.06260553250792	215
167.17133650002893	214
167.21619722768526	215
167.95031692336778	216
168.2004057783172	215
168.29899037123894	216
168.4409937634315	215
168.5998330378875	214
168.60976527885023	215
168.62329519897472	216
168.7302551889243	217
168.8553496096841	218
168.91382140515537	217
169.0743667832262	218
169.08805030684678	219
169.27942671565486	218
169.30282037474234	219
169.38043269548567	218
169.38774665972727	217
169.63026501772222	218
170.139518192623	217
170.2508613012002	216
170.35598873038785	215
170.62930995552793	216
170.72993685815158	217
170.84602949293807	218
170.88592774566837	217
170.91851508047242	218
170.9332835035219	219
171.3479905396054	220
171.5216582260203	221
171.60519839203127	220
171.6779933764407	219
171.73682329301445	220
171.81570302525392	219
172.39032377834386	218
172.47034629195667	219
172.47533331242582	220
172.79576557846218	221
172.92982569872396	222
173.05051268186602	221
173.0543355965096	220
173.11545880444496	219
173.17988523337428	218
173.36755386502958	217
173.48041095443517	218
173.7450522212128	219
174.02648257378715	220
174.0634917608365	219
174.25668440371035	218
174.39280358421487	217
174.5451906217538	216
174.60095075356057	215
174.6222551996291	214
174.79112653562223	213
174.95483683818296	212
175.02730218709752	211
175.27631175188714	210
175.6108516595154	211
175.96193306165918	212
175.9647517425455	211
176.3198970142288	212
176.8184307026809	211
176.83385892754526	212
176.85401669810975	213
177.24453015615018	214
177.26452742335238	215
177.32306902789713	216
177.3968040186541	215
177.421032492746	216
177.45222369124204	217
177.55623722267185	216
177.61498336042604	217
177.9686673997778	216
177.9779452794274	215
178.0950119044517	216
178.28788218023107	215
178.59776327830758	216
178.65883072777987	217
178.6707888818158	216
178.69751076395673	215
178.76169543437163	216
178.80602711675934	215
178.81932499157816	214
178.97895300907786	213
179.01558642790587	212
179.13944032050014	211
179.20152538318825	212
179.47424154077993	213
179.67774002831734	214
179.87616808447814	215
180.12368650615258	216
180.20861233799175	215
180.3175416718926	214
180.36288268032365	213
180.55614321137276	212
180.577982498276	213
180.64855987449238	214
180.91181566562298	213
180.929623203084	212
180.9403397635156	211
180.96421454787608	210
181.2058157088094	211
181.36630251504624	210
181.56391869315863	211
181.7066251522036	212
181.7414788621937	213
181.95218712702209	214
182.0088411074632	215
182.1244706793265	214
182.36051722158896	215
182.47496468269986	216
182.6033696620301	215
182.66607610496575	214
182.7346297283169	215
182.80159433288404	214
182.8720417120657	215
183.07662652867594	216
183.1102233863695	215
183.11457412063697	214
183.2694043160276	213
183.27797019915144	212
183.38158191192505	213
183.82849978311123	214
183.86356185715388	213
183.91814720437992	212
184.05751056008796	211
184.18568348790896	212
184.47693665752095	211
184.6613889842933	212
184.71110509972536	211
184.79336375286923	210
184.801845275151	211
184.82790861909191	212
184.91623779210403	213
185.21063673172063	212
185.60050786210573	211
185.62318579430254	212
185.73256807600652	213
185.86422946617506	214
185.93553820783404	215
186.08087961942374	214
186.09325546326892	215
186.13498568295077	214
186.30683230427474	215
186.4934675366044	216
186.50932540639138	217
186.5454062416034	218
186.61214349580112	219
186.6876705369038	220
186.81715883770968	221
187.0955071041406	220
187.12295433657746	219
187.26684732225186	220
187.40638705744334	219
187.88501569292086	218
187.90738451316548	219
188.31222575099736	218
188.3352426374116	219
188.40071593590096	218
188.8718266660208	217
188.97847122354787	216
189.02442581324456	215
189.1971506264348	214
189.26314232654488	215
189.6013570377314	216
189.63100212594162	215
189.86677348324963	214
189.90070478246693	215
190.01590391463904	214
190.2189087301066	215
190.32203608077253	214
190.37683898689298	213
190.42923958399967	212
191.2189230362305	211
191.28235494366373	212
191.3679221306129	211
191.5367852148236	210
191.56241169592363	209
191.5819237405678	210
191.68718510820844	209
191.85157169269587	210
191.87321672804256	209
192.15494153261287	210
192.28972304867582	209
192.43680013565253	210
192.58679943747256	211
192.59772553791174	210
193.08961744406966	211
193.12428439367991	212
193.12769671066758	213
193.17128806786172	212
193.58072666714102	213
193.7058456955381	214
193.76016308600228	213
193.82494296134408	212
194.03643557268995	211
194.25167571616726	210
194.25293884332535	209
194.40885095381333	210
194.4342038107239	211
194.48649842787555	210
194.65850458739345	211
194.81479374712143	212
194.84815059066477	211
194.9489454611739	210
194.97342862522655	211
195.04361232694728	210
195.28424738832334	211
195.38256739198073	210
195.61955616684793	209
195.6657298761546	208
195.86985895224538	209
195.90802011942054	210
196.24720400541813	209
196.31343370960673	210
196.40210020188513	209
196.64525420566397	210
196.82128156785592	211
196.88287120907444	212
196.8847406741114	211
197.00248498094376	212
197.18259392290457	211
197.34389727274365	212
197.39145905811623	211
197.41954052855172	212
197.67991666465056	211
197.8496731286178	212
197.87714648789233	211
197.96733936383055	210
197.99861182597553	209
198.13290850864286	210
198.60315769902382	211
198.8855497263077	212
199.058660284854	213
199.2418652576712	212
199.29945392288562	213
199.3399044369486	212
199.4370671295791	213
199.45770108186431	212
199.96671685631344	213
200.08157165381382	212
200.23486265299337	213
200.42998898927104	214
200.5569136249794	215
200.85788374249688	216
201.13343981286636	217
201.6438781096335	216
201.7644231808696	217
201.86185993427173	218
202.07740346698205	217
202.44129427436582	218
202.46462366545362	217
202.76799256380457	218
202.92335956283986	217
203.33659557724786	216
203.4256602978528	215
204.13781283616856	214
204.17576561516614	213
204.20471619524074	214
204.7418617962624	215
204.7775446029344	216
204.95766492339237	215
205.02743790942893	216
205.1349192098283	217
205.65704835677138	218
205.67514163942005	217
205.8600748557125	218
205.9346086490065	219
205.95849635300246	218
206.1576333259945	219
206.19691387489084	220
206.35776488309037	221
206.47915317724247	220
206.51910121254437	221
206.72548468613383	222
206.81302562659266	223
206.86636255125455	222
206.91786209788947	221
207.01315962820505	220
207.01613712047154	219
207.09631402517695	218
207.1043482488025	219
207.33579062567	220
207.6534127642175	221
207.813111416763	222
207.97312453993482	223
207.99611425750194	222
208.09937710162265	221
208.30664186718116	220
208.51373038179835	219
208.6532089828498	218
208.88386194288424	217
208.9861683997716	218
208.99003769505288	217
209.0067564346657	216
209.10011316108663	217
209.20770061664018	216
209.26560643049206	215
209.35129850440575	216
209.37806099523198	215
209.4803639172656	216
209.5717415661761	217
209.64129866036285	216
209.6460836057176	215
209.8621149229274	216
209.90291908534888	217
209.96864970142516	218
210.02236260871646	217
210.11548768832822	218
210.15564971945972	217
210.1653807331504	218
210.21017471388546	217
210.5379289566861	216
210.76106427344095	215
210.80675119326963	216
211.26839727443317	217
211.3071764890034	218
211.4273257143592	217
211.47399945683043	216
211.74564711025664	217
211.76122374316932	218
211.80987744217683	217
211.82161357461374	218
212.48544788196406	219
212.57807647497745	218
212.57933315748542	217
212.58248290092592	218
212.7932080851561	219
212.80614896466395	220
213.25668260657807	221
213.26286371828513	222
213.3529230786996	223
213.53444407182477	222
213.54308058569507	221
213.81969929580228	220
213.84533791482244	219
214.00972168162858	218
214.01166227739665	219
214.4559269765441	220
214.62678270146304	221
214.75627932925497	222
214.89835547259202	221
214.94971517540776	222
215.00701968839965	223
215.01120165408597	222
215.02384070968552	223
215.2810155831627	224
215.42547457347428	223
215.42566584650768	222
216.00835018677896	221
216.05820532468528	222
216.102061866662	221
216.12729158118097	220
216.2104270436628	221
216.30551653849386	222
216.44603751919928	223
216.46759795934415	222
216.5472137383664	221
216.95728089831988	222
217.01293566203535	223
217.05445903985083	224
217.05818004870727	223
217.11667852493468	224
217.13408341540335	223
217.52649941293572	224
217.96418549598076	225
218.02845443442345	226
218.15369316572944	227
218.44653272609176	228
218.6167325987869	227
218.7235882134315	228
218.7596661830104	229
218.82983661548928	230
218.94294319022714	231
219.04008464512864	230
219.11733892821678	231
219.134952684527	232
219.45660125051006	233
219.54799406512498	232
220.0484936634702	231
220.081129748091	232
220.18025165769615	231
220.2764625462386	232
220.35222380805777	233
220.35981018765634	232
220.42235291154608	233
220.62926483024503	232
220.785955736202	233
220.97800812659685	232
221.12982372324217	233
221.2539341461909	234
221.40471153023753	233
221.4376557607162	232
221.763961301305	231
221.88834917842286	232
222.02002093553824	231
222.07131579598763	232
222.17362176978202	231
222.18716507119706	230
222.27125427434285	231
222.30506562550406	230
222.35637545318824	229
222.6118522182265	228
222.77900962942132	227
223.21127398412733	228
223.2655232272478	229
223.3454405141289	228
223.39022609808467	229
223.66000640620038	228
223.70953875252317	227
223.70960062143635	226
223.74447709330033	225
224.0539606719276	224
224.07280429286655	225
224.28091308576825	224
224.8067806688933	223
225.2766014085211	222
225.3714640431777	223
225.4109495227139	224
225.47291537591803	223
225.61768501026745	224
225.74215575967088	225
225.74695069569646	224
225.99841018410308	225
226.0219591574334	226
226.14899719925305	225
226.1882823805628	224
226.52740959931776	223
226.7527491369785	222
226.8452496497332	223
227.109861685934	224
227.12892995072286	223
227.32815396285258	222
227.4097524675988	223
227.57532528986277	224
227.76790366134477	225
227.8453753262044	224
228.04928442068623	223
228.12135331136352	224
228.14510752306373	223
228.60862496300993	224
228.61148154906783	225
228.62174047504183	224
228.78352920559288	223
228.89347843451625	224
229.02132473971798	225
229.23737907667845	226
229.64027514164664	225
229.69711295286783	226
229.77309906516842	227
229.7916146593535	226
229.87101391087882	225
229.87353070859734	224
230.06597005069074	223
230.25874300847286	224
230.33482032275705	225
230.43817757834378	224
230.48119853442827	225
230.527551564242	226
230.77586862850978	225
230.80529396560257	226
230.91842049037615	227
231.16578534191916	228
231.2680775319973	229
231.27412027893357	230
231.3071187275771	231
231.3667548902316	232
231.6806475108109	231
231.7846657045924	232
231.95999340623604	233
232.41449065991532	232
232.943064615011	233
232.95809155742987	234
232.96387878297125	235
233.0683379667265	234
233.09295462375695	235
233.36739798342003	234
233.59508878041302	235
233.61751089100758	236
233.7016187131048	237
233.99457703750167	238
234.0248408218027	239
234.5008764281025	238
234.62933957445978	239
234.68344841682833	240
234.72462324185952	239
234.8845965017141	240
235.05478848086273	241
235.07949042798452	242
235.16115651688364	243
235.18228119879453	242
235.2258987934692	243
235.3314424690622	244
235.36899990864333	245
235.45544577773111	244
235.53609437999853	243
235.559793029898	244
235.5898822359085	243
235.66696388673975	242
235.72597478366004	243
235.7458574518394	244
236.10851255040322	245
236.13516544423996	246
236.5638146850059	247
236.59359236755066	246
236.7703063314898	245
236.77279406148216	244
236.84777424793248	245
236.86108594114953	244
236.86703262259965	245
236.90243592050453	244
236.91093075957286	243
237.0077870645852	244
237.02990274231018	245
237.05478651453885	244
237.0679151035161	243
237.19680282917983	242
237.76362577216742	241
237.77291247808714	242
238.40400157898816	241
238.50201445698988	242
238.6091973837934	243
238.91581647237393	242
238.9895305506177	241
239.00365905916968	240
239.16338182357575	239
239.2183449785003	238
239.29716104530766	237
