t	N
65.24857269787958	158
65.35018195616398	157
65.41809408631124	156
65.52923890598483	157
65.7635201401426	156
65.79845927358168	157
65.95270424932673	158
66.18366173099633	159
67.02031621453781	160
67.23214617104081	161
67.46714088657154	162
67.55064412783126	163
67.77114295874742	164
67.8765565036223	165
68.07944671723695	164
68.20808058391906	165
68.259607590187	166
68.44219853073935	167
68.48282185463697	166
68.5468951690902	167
68.58890186018024	168
68.68652249586505	167
69.00777175159243	168
69.01826325348792	169
69.13360726416194	170
69.32242671466187	171
69.67090735672504	172
70.09392842697012	171
70.16917924842559	172
70.64051148246735	173
70.71830998299424	174
71.16783251237585	175
71.38278683276134	176
71.43635480065109	177
71.81232940270462	176
71.8196066653769	175
71.94643297314822	176
72.0475034648244	175
72.52948137371231	174
72.5456814139071	175
72.8676403071772	174
73.54942668672851	173
73.59751544571066	174
73.71765726461163	175
74.17701880158643	174
74.51187898135409	175
74.59383146930416	176
75.08677901439584	175
75.74467961918782	176
75.811290336562	177
76.16462389522351	178
76.7268947459854	179
76.81003264170177	178
76.92855956794017	179
77.22603279431394	180
77.244876942983	181
77.63188034383566	182
77.90394060181083	183
78.08883918287844	184
78.15096010801075	183
78.24269604785736	182
78.51358539076764	181
78.5394780009223	180
78.70972282380248	179
78.73104066824456	178
78.73522017047192	179
78.81194108220731	180
79.25051941860669	179
79.27085670957152	178
79.44109652317502	177
80.437034261372	178
80.50219225941058	179
81.28549458344123	178
81.83499901717654	179
81.85852204601476	180
81.96125559223452	179
81.98186585918037	180
81.98395763140235	179
82.22697287528956	180
82.42657541444993	181
82.8364337764728	180
83.38556700420776	179
83.45208305016091	180
83.48266102078036	179
83.50702205087443	180
83.51132463691253	179
83.62490553245532	180
83.63189573950062	179
83.7073518823177	178
83.91839670120063	177
83.96832294934458	176
84.03323371737956	175
84.4367223441175	174
84.71442187306828	175
84.71534729843482	174
84.78884551238919	173
84.85864440313784	172
85.03512770879831	173
85.56473692989405	172
85.67640452907233	171
86.20114276769671	170
86.28162950499382	171
86.34385097132899	170
86.34865679885921	169
86.94030099662389	170
87.10304272186673	171
87.20949036214296	170
87.24739167923441	171
87.77943946556384	170
87.97900117719678	169
88.14696465738811	170
88.37876338888992	169
88.59057944789228	168
89.0339013388121	167
89.3384354654616	166
89.35541728569554	165
89.4005775634607	166
89.92235235032743	167
89.95103074061313	168
90.05706588529881	167
90.13240172260595	166
90.45850752199114	165
90.75836120441706	164
90.87470372827296	163
90.95024830512688	162
91.19537133975899	163
91.20476724044148	162
91.20530188325776	163
91.3097486953164	162
91.50033336463164	161
91.58035311116214	162
91.60261146942814	163
91.9811959988838	164
92.01371076101631	163
92.1622494634573	162
92.21034197281803	161
92.2167125001128	160
92.42281351009343	161
92.99917887698427	162
93.19709511543194	161
93.23808812964394	162
93.35412240956462	161
93.49742342470954	160
93.76699798527801	161
94.08076205897886	162
94.13056356868773	163
94.1693984177885	164
94.17581689729909	165
94.22632740430873	164
94.36275168859663	165
94.4835328728782	164
94.5490622614143	163
95.11762289712203	162
95.17661638295435	163
95.63560694983939	164
95.89698652652963	163
95.97568626873775	164
96.12056202273106	163
96.1811984287448	164
96.18167632495444	165
96.62712268624651	164
96.67698248472483	165
96.82102385854401	164
97.51654714840157	163
97.59445976928149	162
97.59841694381954	161
97.6687093616253	160
98.3450315026544	161
98.60514442108474	160
98.72107469198906	161
98.95540976858237	160
99.08220911015927	161
99.32767195976147	162
99.37731046613285	161
99.46882314086376	160
99.56671876877517	159
99.76555211318329	158
100.26899590332383	157
100.56243403282716	158
100.6746772724183	159
100.82186652715654	160
100.98105195946212	159
100.98856474741764	158
101.48827816206699	157
101.55124727775642	156
101.63802724392595	157
101.96404790034877	156
102.44898073991908	155
102.61388157084166	154
102.67210488565605	153
102.7034785036298	154
102.78454776044049	153
102.97309803974466	152
103.52787775827697	151
103.74802256641154	150
103.75295833810601	151
104.00388307156504	150
104.52713879241061	149
104.54577390509306	150
104.61130247245336	149
104.76124807916808	150
104.77905107858987	151
105.0921942627547	150
105.20820041052296	151
105.23474203548841	152
105.31931523794555	153
105.55523989898948	154
105.59461607901481	155
105.7721643513421	154
105.93305309028693	153
106.34633960401695	154
106.73501511877824	155
106.8648427335204	154
107.08098601752506	155
107.45614484044303	156
107.60507973491671	155
107.80732834007098	156
108.0753470469907	157
108.21559142899854	158
108.32041998997268	159
108.36925800741733	160
108.38257478842841	159
108.54776146203322	160
108.77778706911376	159
108.98190790232483	158
109.01092859323191	159
109.0905226073058	160
109.13810681761585	161
109.14258425875238	160
109.24223498367131	159
109.33951151820001	160
109.60705039631534	159
109.79603558494999	158
109.81148880192336	157
110.09926691429523	156
110.47091949340951	157
110.56248277017959	158
111.45711563584771	159
111.81562042958315	160
112.07319464886427	161
112.28504417864008	162
112.87927002462327	163
113.59771787526414	162
113.70443721396306	161
113.76190624187748	160
113.97762853925967	161
114.08803929415002	162
114.1321410705404	163
114.65753926608141	164
114.79446176176162	163
115.2283351720663	162
115.23200552302244	161
115.71453861796435	160
115.74821632425642	159
115.7665356256271	158
115.76983159952334	159
116.17837825477818	160
116.21403413626983	159
116.38186936188136	158
116.39656686654455	159
116.51713356562408	160
117.4047606682504	161
117.60011954283111	162
117.73023882336852	163
117.75936857829176	164
117.76619727444827	163
117.82317632668999	164
117.96122163751575	163
118.01457764862062	164
118.05087421059037	163
118.23915542006733	164
118.65026257534419	165
118.75575679352772	166
118.82180825698322	165
119.01076546798427	166
119.04710556109154	167
119.06063472224443	168
119.11584081827036	169
119.29965361889695	170
119.45585699727212	171
119.48572145706432	170
119.53852762389799	171
119.6966262257273	170
119.77570151973643	169
119.906967936454	170
120.15240590682379	171
120.23911288541599	172
120.57333387475028	171
121.02778477641527	170
121.04364090638198	169
121.22292552100669	168
121.37032697021878	169
121.44143179490833	170
121.48166234879227	171
121.67731761287725	170
121.71282151465321	171
121.89840201364538	172
122.35147067224624	173
122.3521838886553	174
122.78384356199214	175
122.94021791114797	174
123.01889956477677	175
123.31080332460908	174
123.96102933112078	175
124.0256568899385	174
124.15947601406504	173
124.40268106556287	172
124.53566679282545	171
124.71433490974795	170
124.97953510318924	169
125.04480533703374	168
125.10384576556912	169
125.17182642268357	168
125.3885670055947	167
125.43467492106396	166
125.9516593469429	165
126.16375063918387	166
126.23342795761806	167
126.33780660731051	166
126.80094887217614	167
126.91586792522358	168
126.92839242874227	169
126.98081111059801	168
127.08667922306307	169
127.19440756280139	170
127.39338647942371	169
127.82897780448388	170
127.95711649581168	169
127.97755680083144	170
128.0352731890521	169
128.27949126823822	168
128.40858955792737	169
128.5203846924025	168
128.7411525290569	169
129.00246589580246	170
129.20418621283196	169
129.3051157060186	170
129.60380469279667	171
129.71980879319233	172
129.73117614372507	173
129.79551412271354	174
129.81226668397355	173
130.0494899290764	172
130.51261404728922	171
130.73477566843144	170
131.0395947808043	169
131.13743708523356	170
131.56440032359689	171
131.86704801188804	172
131.8800066107168	171
132.0463245816684	172
132.207191160991	171
132.22649759268575	172
133.09592628526192	173
133.10837165904488	172
133.33807901959125	173
133.37764748698908	172
133.5033531044191	173
133.53221575029312	172
133.6551044269512	173
133.6788370777761	174
133.82301324192213	175
133.99560814879428	176
134.118780235763	175
134.22140709216845	176
134.28520732275493	175
134.55030112145016	176
134.55125970651136	177
134.62669396855645	176
134.782235672272	175
135.0411584162603	174
135.14874357880782	175
135.20877554034408	176
135.3563497213533	177
135.79190348175862	178
135.79627458278364	179
136.0027041395774	180
136.2053065302897	179
136.29529059517975	180
136.34211849597654	181
136.77545284953558	180
137.0271322295679	179
137.1427038169434	180
137.54638978723497	181
137.66862179618153	180
137.999731447285	179
138.1176471986761	180
138.48701892887127	181
138.6788396647419	182
138.81694492492366	183
139.01690311094364	184
139.2002363490218	183
139.5425438775586	182
139.6702991241839	181
140.10696370403906	182
140.19975436461675	183
140.52805106112953	182
140.58348843180423	183
140.61845398423884	182
140.68086105869736	183
140.92843475197589	182
141.19221320490618	181
141.54274756748956	182
141.7272254807817	183
141.87898800060015	184
141.96391647146282	185
141.98843656374729	184
142.00564424384083	185
142.02081805091487	184
142.1003660935713	185
142.15309119113456	184
142.15787535022613	183
142.45713516978836	184
142.55973211906002	185
142.62914608980947	184
142.80345979911985	185
142.81422004702628	186
142.81807785545672	187
142.9091170788462	188
143.06700767829872	187
143.31852010458607	186
143.4091897710955	187
143.4595784166975	188
143.57600962676597	189
143.65226458293498	188
143.8610608353206	187
143.9414142167483	186
144.08472919788053	185
144.20949226361807	184
144.38879506586062	185
144.84464823172908	184
144.90914632216803	183
144.93901157277503	184
145.0659288578446	185
145.12015240558435	186
145.4859794465017	185
145.57217319515883	184
145.72534606837098	185
146.0620501663034	186
146.5526066999606	185
146.71820785700407	186
146.77077442014956	185
147.02309485825637	184
147.1025912336552	185
147.3217283359594	186
148.31301736983002	185
148.35649488377604	184
148.5940569461603	183
148.63768685914528	182
148.71248277598062	181
149.08618246799423	180
149.45838521238284	181
149.92195286014862	180
150.00581677623072	181
150.02067300479632	180
150.74119707116367	179
150.74501692301325	180
150.86791208433417	181
151.228938848683	182
151.24829619719915	181
151.35515069250175	180
151.4314063870033	179
151.7794603125295	180
152.26859270393885	181
152.2892740018163	182
152.50449936298918	181
152.85130856284007	182
153.11944376655688	181
153.16344386272723	182
153.25322583227083	183
153.34245242444578	182
153.40358387085942	181
153.44717024446678	182
153.4604836022205	181
153.53156421541829	182
153.56409739916302	183
153.85683058949925	184
154.6125315489611	183
154.73211356295008	182
154.8623460084653	181
154.88876944755427	182
155.42107372185953	183
155.48628738233703	182
155.55443412292118	181
155.66644181573827	182
156.3734152073094	183
156.55919605324198	184
156.68007522993315	183
156.71153824706764	184
156.8789113619342	183
156.98946344842088	184
157.35762390102184	185
157.37682231830385	186
157.56728730869435	187
157.74511050563166	186
157.90777881625328	185
157.91675040425113	184
158.2225902371288	185
158.36689005630043	186
158.39747726878335	185
158.56591768385005	186
158.5986188882222	185
158.62873529145224	186
158.97298158262754	185
159.17959267864947	186
159.28591172219254	187
159.55729488037707	188
159.73204956612366	187
159.75284003740123	188
159.86203023234935	187
159.94103049006048	188
159.95316645664664	189
160.6613127793978	188
160.88822437920913	189
160.97717799287003	190
161.48160797682058	191
161.54563354022523	190
161.59540585089053	189
161.71813693049123	190
161.83876403072375	189
161.88958066533985	190
162.0319900621599	189
162.28562760009018	188
162.5341953527349	189
162.80099925052977	190
163.1372474089539	189
163.2657855882347	188
163.441351392742	187
163.44853849701684	188
163.78392743537435	189
163.78639580034346	190
163.85634268377677	189
163.90137970119548	190
163.9271905990629	189
163.96912966786806	190
164.03617753007384	191
164.9271263946788	192
164.92874538057575	193
164.96824165212527	194
165.07672185239517	195
165.1770933911097	194
165.74792344790313	193
166.08491255306717	194
166.4680565995122	193
166.5278791560384	194
166.53461149410433	195
166.89228884104446	194
166.91079169822544	193
167.1449787687336	194
167.26507844462824	195
167.37192341211522	196
167.73349364593835	197
167.86638611845999	198
168.4297462487039	197
168.61283035272055	196
168.76683029156314	195
168.90117341770974	196
168.9139223223759	197
168.98828662624197	198
169.36902360483145	197
169.5586796934941	198
169.5619545598309	199
169.97657625170172	198
170.02897620881598	197
170.26155989745874	196
170.36868101257568	195
170.4099911158654	196
170.77542269511486	195
171.02250672287943	194
171.13851297497285	193
171.38651418155388	194
171.47996119295493	193
171.6056516275785	194
171.8741671845022	193
172.31185426796944	192
172.46333607573425	191
172.68420387306554	192
172.68646471163703	191
172.71018702856256	192
173.1926094926704	193
173.2268993955841	194
173.24724048889453	195
173.370232135935	194
173.39580607161867	195
173.7927916081033	194
173.79314583659337	195
173.88771452583438	196
173.97706838418802	195
174.33834450899653	196
174.3691761838161	197
174.5206884255282	198
174.5441743739112	197
174.54500141101374	196
174.57006793690775	197
174.72167284566297	198
174.73712287494166	197
174.96659559135776	196
175.1935832607667	195
175.90979855226882	194
176.12138916181652	195
176.17699478749475	196
176.19142033421704	195
176.40604492039716	194
176.60537712103422	195
176.95366254466495	194
177.01008641326288	195
177.1046573358028	196
177.24296847310617	195
177.25586243708906	194
177.38165682853474	193
177.51941357231217	194
177.61590610685317	193
177.89131804011905	192
177.92577221160704	193
178.03552691056223	192
178.33280896418447	193
178.4262113438701	194
178.44704388459257	195
178.59462865681502	196
178.62514310253778	195
178.85235269959108	194
179.22837121544566	193
179.31451414623007	194
179.52870857801878	195
179.549616458519	196
179.73059567015682	195
180.01761826876194	194
180.01915573058645	193
180.47082234728595	194
180.5407781093786	195
181.0418999568999	196
181.0714924121632	197
181.4123207593708	196
181.86581065506292	197
181.8911476236948	196
182.31874588009643	197
182.4381994983509	198
182.45081169511357	199
182.47594273843634	200
182.56093779604998	201
182.68738182239815	202
182.88071680065121	201
182.88649439648293	200
182.89467948827132	199
182.9019473208164	200
183.66026708693582	199
183.74794042715806	200
183.8149809115353	199
184.06399934192248	198
184.07734670417506	197
184.24024070361045	198
184.71842372975215	199
184.9415441567963	200
185.00321205278945	199
185.11373763330124	200
185.14474327663572	201
185.46315333895004	202
185.4744862832117	201
185.74912560760748	202
185.78857612107353	201
185.91559744496493	202
186.01467092043544	201
186.31871409822136	202
186.40210961005855	201
186.4229014652744	202
186.47737816585817	201
186.63867127605812	200
186.68193489810838	199
186.6858488321517	198
186.74829084581557	197
187.197987047007	198
187.29170144296086	199
187.73053263560237	200
188.20988676442144	199
188.22893569433612	200
188.41665523436606	201
188.42481950899133	202
188.48604276264936	201
188.54432799749287	202
188.87245154172382	203
189.02338351775842	204
189.08834164343222	205
189.18059554975073	206
189.20392465357435	207
189.20611329067702	208
189.27416496551274	207
189.29809469260826	208
189.30874520144164	209
189.31719365322317	208
189.3490516023122	207
189.39967163665077	208
189.41825952909588	209
189.42147720867575	210
189.50175005586752	209
189.64649933219468	208
189.7850015178381	209
189.84401386936008	208
189.85692832545425	207
189.88333995218895	206
189.89806662834286	205
190.06535636366397	206
190.18701898504762	207
190.28497444647837	206
190.3074945313841	205
190.46674889070553	204
190.6587548592925	205
191.2978590485696	206
191.4942543391424	205
191.5389622986833	204
191.67854220390564	203
191.68556390289396	204
191.81356462195427	203
191.85450487489004	204
191.95105999601543	205
192.1001006753413	206
192.22224212267884	207
192.62045150979208	206
192.70743888128618	205
192.7924990318134	206
193.8064869033244	205
193.82880865843856	204
194.1094479791983	203
194.18757829680592	202
194.22081448990446	203
194.24684215411355	202
194.67171726325162	201
194.80171131597925	202
194.8576763932648	201
195.23244489059232	202
195.29862323807228	201
195.39722505293696	200
195.43089943006416	199
195.53892254302878	198
195.77155897970604	199
195.87350967579113	200
195.99096754409277	199
196.1577973188568	198
196.29319370923966	199
196.3037157606097	198
196.30382152137906	197
196.35875617631257	196
196.50040104954158	197
196.5723504438675	196
196.67496433168682	197
196.92896579122595	198
197.0655675726481	199
197.10142618819256	198
197.17381471117164	197
197.23035942747902	198
197.54453060906437	199
197.68922681964867	198
197.7267873229839	199
197.83542506850213	198
197.88487562928321	199
198.0817838781076	198
198.20439083983226	197
198.35859826860533	198
198.36281098996733	197
198.5227009563554	196
199.00728485204806	197
199.5929264392568	196
199.59648066807006	195
200.14741848604257	194
200.19575594326955	193
200.345229603804	194
200.54810708056584	195
200.8138881190611	196
200.97165474932294	195
200.97448117827687	196
201.09855357544188	197
201.2332151542043	198
201.50677637637608	197
201.73645058292334	198
201.86552774029244	199
201.90848419495384	198
202.1217774133106	197
202.2140725075365	196
202.27783841715416	197
202.37188490351716	196
202.46148233595153	197
202.5134642793068	198
202.53027679507224	197
202.76748053082727	198
202.85533585711045	197
203.04070689980182	196
203.11045794312577	197
203.21296887556755	198
203.4684137939606	199
203.4734267270718	200
203.9569333479168	199
204.1630812517507	198
204.18502860731752	197
204.8040532486808	196
204.90714457885082	195
204.98344960874024	196
205.29235926243308	197
205.33944819439566	196
205.5856202695752	197
205.71661742912627	196
206.17254629254032	195
206.5386981266937	196
206.55695170578625	195
206.81150445707146	194
207.08885824167496	195
207.53010304317004	196
208.00506889978712	197
208.07571658126923	198
208.13353977996104	197
208.3527410762902	198
208.68502662914065	199
208.7335390433851	198
208.78032909273506	199
208.85276736493185	200
208.86194994803319	199
209.3805545783797	198
210.306974690565	199
210.5548398084743	198
210.6039355780409	197
210.63493255937496	196
210.7170490814609	197
210.75243267148392	196
210.80682509875072	197
210.83098230853057	198
211.05988014235618	199
211.18886265318534	198
211.3707690064606	199
211.37513720644566	200
212.0392249901459	199
212.066118280621	200
212.1083198433826	201
212.51238642883345	202
212.51295063713357	201
212.8002736675604	200
212.80920345745943	201
212.94131449325187	202
213.47604175106545	201
213.67118958406257	202
213.698340510979	201
213.76594664647465	200
213.78411246799533	199
213.81602816567445	198
213.87161771192564	197
213.92051877936427	198
214.16321811934992	199
214.24051196404318	200
214.4749250880825	201
214.55536715880632	200
215.07232537363822	199
215.33806247190728	200
215.5710343989061	199
215.66576732569527	198
215.68837634872204	197
215.92085662136736	196
216.46780402534932	197
216.47651668040567	196
216.4789721669799	197
216.52262563250835	198
216.56121879197116	197
216.65761004089865	196
216.76082443235003	197
217.1255159584015	198
217.1582516449716	197
217.17399285703286	196
217.3269431634509	195
217.34422501898962	196
217.52238154419413	197
217.8499810712155	196
218.17443353347147	195
218.18815048649446	194
218.60588651988587	195
218.6796179708812	194
218.81021164195408	193
219.02409176003505	192
219.06535503036292	191
219.08635951880942	192
219.13002176000384	193
219.6264419036936	192
219.78449246738458	193
219.92681078695813	192
219.93953825386106	193
219.98714842453722	194
220.09101204590598	195
220.19129048597938	194
220.2182878008746	193
220.30108973771277	192
220.31236353072023	193
220.74818896478413	192
220.8149770247371	191
221.18115841247615	190
221.3938043207092	191
221.39765294711358	192
221.5412877635734	191
221.57025460816672	190
221.6688688199379	189
221.75701226839854	188
221.9762234373801	187
222.03610318831795	188
222.13974598739753	187
222.30209027624963	186
222.37531288105578	185
222.53758599588238	184
222.62966182455708	183
222.8542462727262	182
223.12500520299636	183
223.2148116182075	182
223.29409792683228	181
223.65413363321457	182
223.8344075829447	183
223.8991753641717	184
223.9080510544183	183
224.04536438472547	184
224.05010831061796	183
224.15583811615983	182
224.2936124002767	181
224.60718765400463	182
224.88475246754103	183
225.58339632586416	182
225.95942087548696	181
226.0016270187302	182
226.00487949977392	181
226.0989622540589	180
226.2493474473162	181
226.2543080839766	182
226.53067138027535	181
226.56697032199034	182
226.78189164012386	183
227.06368753153498	182
227.12283839197062	183
227.35375968332357	184
227.59306275769194	183
227.61975899087807	184
227.67996307041082	183
227.71674512847048	184
227.73164555705392	183
227.75909669504924	182
227.91325349199337	183
228.54646585112422	182
228.5692755330582	181
228.5725615070539	182
228.57761301843942	183
228.89686458575875	184
228.94795228367167	183
229.13337089322687	184
229.22541599282195	185
229.29007004794812	186
229.90473959228737	187
229.9184710462716	188
230.0025846816903	189
230.3260063149579	190
230.66491329001047	189
230.94910819911965	188
231.12204893406735	189
231.26403732213197	190
231.26801125154904	189
231.54896595535845	188
231.7569012531118	187
231.82930261496352	186
231.92325734040458	187
231.99866202673226	186
232.35516181996363	187
232.54178575417617	188
232.58117105299158	187
232.6493342997496	186
232.76133028833937	187
232.89824457260912	188
232.92299269078148	189
233.05669180728552	188
233.3346101553119	189
233.4014399748791	188
233.6307405157245	189
233.76217586862813	190
233.8140490579575	189
233.845304430528	190
234.12545598808325	191
234.21470820501978	190
234.7609470600567	189
234.78553286636657	190
234.97429751185678	191
235.45297587418167	190
235.85395467785798	191
235.97722432231808	192
236.0189691408879	193
236.0498994395616	194
236.3393097023428	195
236.4273321285078	196
236.6896491337334	197
237.08630791033056	196
237.10464448356655	195
237.18783795588982	194
237.65457571897335	195
237.81821486675247	196
237.99064770821076	195
238.17406529419782	194
238.22725985699412	195
238.43933942821724	196
238.44332401148066	197
238.49014104112524	196
238.49227227948282	195
238.77002462691402	194
238.99231734548727	193
239.16025098773346	194
239.26443452832484	195
239.66093603986397	194
239.78845762415082	193
240.32708340206023	194
240.35074806653523	195
240.60252776017725	194
240.93509565223567	195
240.9357153246097	194
241.01635940636788	195
241.19097993437768	194
241.46805199308093	193
241.49393336398623	192
241.76707865739272	191
241.7742280686789	190
242.50488960603604	191
242.76679939027505	192
242.81241532065314	193
242.8836263231053	194
243.18104931515114	193
243.3273018028237	194
243.5151350878454	193
243.84205361788713	192
244.0513850933713	193
244.06910561037444	194
244.14974680981274	193
244.15066741296025	194
244.30275241898534	195
244.3872092194466	196
244.42560369951605	197
244.61992059371028	196
244.72789182653167	197
244.74669652381561	196
244.8677649082442	195
244.93430443269224	194
245.148722618076	195
245.19963728732301	196
245.28107129666247	195
245.7418968054905	196
245.80646142884737	195
246.20616053407355	196
246.55134579812636	195
246.6744383206558	196
246.6822969314545	195
246.69681130726056	194
246.97366738835387	193
247.0285242277598	192
247.17736431505153	193
247.70916733753393	194
247.72319995606108	195
247.8101313535104	196
248.28035283259615	197
248.74292968993052	198
248.92374757243246	199
249.06856537067242	200
249.0948063994283	199
249.10496295448502	198
249.1160320242887	199
249.13978559325517	198
249.24987011601922	199
249.56511876563636	200
249.64891077266608	199
249.74711306821334	200
249.7819511034035	201
249.8352353555466	200
249.88850353159836	199
249.8978181046685	200
250.12468293169457	201
250.1399806117369	202
250.261092151801	203
