t	N
723.7960676090687	237
724.005774803222	236
724.1279721286332	237
724.1298807513199	236
724.3197672856717	235
724.3689645352283	234
724.7313901905766	233
724.7989574523525	234
725.0742165640307	233
725.0988897178958	232
725.3098272529867	233
725.4057432719505	234
725.5491937439627	233
725.5964090689371	234
725.7035997471143	235
725.9192470134615	236
726.2454995260848	237
726.3953231638103	236
726.7515385217652	235
726.8901791472429	234
727.002407565685	233
727.2110522386848	232
727.5303352123061	233
727.6137054143235	232
727.7308284136773	233
727.9079508636643	234
728.0557236676692	233
728.5390122476929	234
728.5560634769342	235
728.6385381349012	236
728.9716263529887	237
729.0998329596408	238
729.1149858755643	237
729.1357369506385	238
729.145309736424	239
729.1553933946655	240
729.1896441182708	241
729.3342175512488	242
729.3877409886354	243
729.4707724250434	244
729.5613572402856	245
729.6343230790004	244
730.0976830036867	245
730.2348363650971	246
730.313432741307	245
730.4114332642606	244
730.6235287258468	243
730.6359380956386	242
730.7374891646504	241
730.9934906711885	240
731.0570982777754	241
731.1625430776143	242
731.1773219288076	243
731.2977638184136	244
731.799374840774	243
731.939657513373	242
732.0751167821237	241
732.1369362887951	240
732.2479581752362	241
732.2553074791339	240
732.6226624578874	239
732.6960870593075	238
733.0263490820022	239
733.1213807924895	238
733.1230625248065	239
733.1857734290569	238
733.1901354618824	239
733.2264341945427	240
733.2745548587919	239
733.4877334830704	238
733.5016044741022	239
733.5082564332158	238
733.5819214669797	237
733.6117259186884	236
733.8439164596956	235
733.8566011410908	236
734.1559908769697	237
734.1705834660431	236
734.3280097357164	237
734.5173731298897	236
734.5560274573421	237
734.7174563772096	236
735.4264285079574	235
735.7146959164185	236
735.7620172206618	235
736.1716138783119	234
736.3805941687783	233
736.4443445147664	232
736.4592164071165	231
736.4685280075055	232
736.5889956249268	233
736.7351014008588	232
736.7768295457973	231
736.7834873325928	232
736.9786874509447	231
736.9953644201847	230
737.1925827345872	229
737.2523140590413	228
737.424582936032	227
737.4718147337414	226
737.4727717501041	227
737.6752001293812	228
737.8219026974715	227
737.8673192008782	226
737.9068808229724	225
738.0266623532937	224
738.0783210676937	223
738.4236618545722	222
738.4532890584277	223
738.5155542230859	222
738.6456125180199	221
738.6837507448034	222
738.9329641536372	223
